shard_id,basis,files,survivors,planned,with_picks,recorded,lost
2018059-2018079-546043ad7a6f,plan up to the resumed attempt's first day (progress overwritten),8,4,336,278,140,182
2020329-2020349-b5fa03f8b486,plan up to the resumed attempt's first day (progress overwritten),9,8,468,322,40,182
2013365-2014020-e842072135fb,plan up to the resumed attempt's first day (progress overwritten),6,4,300,176,80,182
2024168-2024188-4a58259bb2cb,plan up to the resumed attempt's first day (progress overwritten),22,10,384,385,189,182
2022238-2022258-0ea36b413112,plan up to the resumed attempt's first day (progress overwritten),10,8,486,346,60,182
2010001-2010021-9d37fc0a1dc4,plan up to the resumed attempt's first day (progress overwritten),3,1,224,89,58,182
2012231-2012251-fa52a626b08f,plan up to the resumed attempt's first day (progress overwritten),5,4,323,170,40,181
2016270-2016290-43a6cea4ad80,plan up to the resumed attempt's first day (progress overwritten),10,4,336,379,239,181
2020269-2020289-7804cb8131f2,plan up to the resumed attempt's first day (progress overwritten),7,5,368,248,80,181
2014240-2014260-f56d21b9417d,plan up to the resumed attempt's first day (progress overwritten),6,2,224,150,133,181
2019234-2019254-e1e47fdc126e,plan up to the resumed attempt's first day (progress overwritten),7,2,260,192,140,180
2015355-2016010-66d2babd0365,plan up to the resumed attempt's first day (progress overwritten),7,2,270,213,133,180
2020109-2020129-26db89af440f,plan up to the resumed attempt's first day (progress overwritten),39,21,468,463,184,180
2017324-2017344-2dd64bc67c06,plan up to the resumed attempt's first day (progress overwritten),18,6,440,525,301,180
2014260-2014280-1a10662925be,plan up to the resumed attempt's first day (progress overwritten),5,1,231,157,118,179
2019114-2019134-34b6cd48b344,plan up to the resumed attempt's first day (progress overwritten),7,3,280,231,140,179
2012151-2012171-ce04e143df4c,plan up to the resumed attempt's first day (progress overwritten),5,4,323,170,40,179
2014120-2014140-a0c473411000,plan up to the resumed attempt's first day (progress overwritten),6,4,320,193,60,179
2012031-2012051-3a3cbbfd6574,plan up to the resumed attempt's first day (progress overwritten),7,2,252,241,180,179
2020209-2020229-9e5f24f65dd0,plan up to the resumed attempt's first day (progress overwritten),7,3,299,260,160,179
2022198-2022218-a53af3b29cf2,plan up to the resumed attempt's first day (progress overwritten),7,2,253,187,140,178
2024168-2024188-fb1a1ad2d3da,plan up to the resumed attempt's first day (progress overwritten),8,4,338,265,106,178
2021303-2021323-33e0ba7f5963,plan up to the resumed attempt's first day (progress overwritten),11,3,247,172,131,178
2012191-2012211-fa1e92767dba,plan up to the resumed attempt's first day (progress overwritten),8,5,384,290,90,178
2021143-2021163-4b33e894d961,plan up to the resumed attempt's first day (progress overwritten),10,3,243,154,101,178
2025322-2025342-d1fd12792986,plan up to the resumed attempt's first day (progress overwritten),9,6,392,298,120,178
2016110-2016130-9d81fd3fa4f9,plan up to the resumed attempt's first day (progress overwritten),6,4,300,172,60,178
2018079-2018099-15370844ee70,plan up to the resumed attempt's first day (progress overwritten),5,1,216,123,100,178
2016350-2017004-6f797a3669c9,plan up to the resumed attempt's first day (progress overwritten),23,12,416,402,172,178
2025302-2025322-cfa42fc192ca,plan up to the resumed attempt's first day (progress overwritten),14,4,242,252,199,177
2018259-2018279-a8b634985db7,plan up to the resumed attempt's first day (progress overwritten),24,10,396,441,260,177
2010261-2010281-0769a1d3d3c7,plan up to the resumed attempt's first day (progress overwritten),4,1,220,107,80,177
2016350-2017004-ec3d645c9542,plan up to the resumed attempt's first day (progress overwritten),7,1,210,161,169,177
2014280-2014300-83b0d46b45b7,plan up to the resumed attempt's first day (progress overwritten),4,3,289,139,40,177
2011136-2011156-e416f689d175,plan up to the resumed attempt's first day (progress overwritten),16,7,468,587,307,177
2016150-2016170-abdb881c1702,plan up to the resumed attempt's first day (progress overwritten),7,6,360,203,40,177
2022078-2022098-6ed2443227bb,plan up to the resumed attempt's first day (progress overwritten),23,17,512,435,108,176
2016270-2016290-79a7875bff38,plan up to the resumed attempt's first day (progress overwritten),4,2,224,97,55,176
2011116-2011136-3fd350104a3a,plan up to the resumed attempt's first day (progress overwritten),3,2,256,110,40,176
2011356-2012011-e7f97bc03e78,plan up to the resumed attempt's first day (progress overwritten),2,1,220,80,40,176
2017044-2017064-4a6d658d0162,plan up to the resumed attempt's first day (progress overwritten),5,4,323,171,40,176
2021323-2021343-461308eb75ee,plan up to the resumed attempt's first day (progress overwritten),7,2,264,201,129,176
2011196-2011216-5b678c9304d0,plan up to the resumed attempt's first day (progress overwritten),10,7,476,360,80,176
2015055-2015075-cabb7617d0a4,plan up to the resumed attempt's first day (progress overwritten),6,2,242,189,124,176
2019074-2019094-01c85f70d9c6,plan up to the resumed attempt's first day (progress overwritten),4,1,221,109,80,175
2023233-2023253-2ab155836759,plan up to the resumed attempt's first day (progress overwritten),18,14,442,323,80,175
2011216-2011236-8982b4717926,plan up to the resumed attempt's first day (progress overwritten),9,7,468,341,61,175
2018159-2018179-400dc1d4a929,plan up to the resumed attempt's first day (progress overwritten),4,1,216,139,119,175
2022138-2022158-a6745948e98c,plan up to the resumed attempt's first day (progress overwritten),7,2,253,204,140,174
2014080-2014100-b34ad2c36fb9,plan up to the resumed attempt's first day (progress overwritten),15,4,360,560,400,174
2023333-2023353-82fadd7b5d37,plan up to the resumed attempt's first day (progress overwritten),5,1,210,166,140,174
2010161-2010181-3d6a10034bed,plan up to the resumed attempt's first day (progress overwritten),3,1,221,105,80,174
2024168-2024188-98d310f0e54f,plan up to the resumed attempt's first day (progress overwritten),9,5,360,259,93,174
2018199-2018219-e5f2daf270bd,plan up to the resumed attempt's first day (progress overwritten),4,1,209,92,69,174
2014080-2014100-8e77e9148511,plan up to the resumed attempt's first day (progress overwritten),24,3,238,441,389,174
2018059-2018079-1ab46a408d03,plan up to the resumed attempt's first day (progress overwritten),3,1,184,79,77,173
2016350-2017004-ccc9e76c4383,plan up to the resumed attempt's first day (progress overwritten),11,4,336,371,211,173
2014280-2014300-cfb74a325380,plan up to the resumed attempt's first day (progress overwritten),7,3,308,267,151,173
2019334-2019354-ccd0d248587e,plan up to the resumed attempt's first day (progress overwritten),6,1,189,167,165,173
2025202-2025222-74b89285d27d,plan up to the resumed attempt's first day (progress overwritten),6,2,264,198,120,173
2020209-2020229-b8728674e6d4,plan up to the resumed attempt's first day (progress overwritten),7,2,245,242,180,172
2010341-2010361-fe17a92e420c,plan up to the resumed attempt's first day (progress overwritten),3,1,221,117,80,172
2012231-2012251-2fda2657bc38,plan up to the resumed attempt's first day (progress overwritten),17,6,440,619,379,172
2017304-2017324-00e5b69b62f3,plan up to the resumed attempt's first day (progress overwritten),5,1,182,165,157,172
2016150-2016170-0f94430d25ee,plan up to the resumed attempt's first day (progress overwritten),5,1,210,149,134,172
2014240-2014260-f311664b3f1f,plan up to the resumed attempt's first day (progress overwritten),5,2,231,168,120,171
2025022-2025042-20ce30b9b686,plan up to the resumed attempt's first day (progress overwritten),7,4,312,249,120,171
2015055-2015075-afae43cfa071,plan up to the resumed attempt's first day (progress overwritten),15,4,312,459,426,171
2022098-2022118-4c11f77e2032,plan up to the resumed attempt's first day (progress overwritten),6,4,320,199,80,171
2010101-2010121-cfeacfb2a796,plan up to the resumed attempt's first day (progress overwritten),3,1,221,120,80,171
2023293-2023313-0e842d24e274,plan up to the resumed attempt's first day (progress overwritten),22,15,480,432,137,171
2010021-2010041-addbf68bd5ff,plan up to the resumed attempt's first day (progress overwritten),16,12,663,602,129,170
2020229-2020249-c8b660c8996c,plan up to the resumed attempt's first day (progress overwritten),5,2,252,133,54,170
2019174-2019194-e1c3af81a185,plan up to the resumed attempt's first day (progress overwritten),4,2,242,144,80,170
2015255-2015275-b9fdf8e6b9e2,plan up to the resumed attempt's first day (progress overwritten),6,3,288,166,60,170
2025022-2025042-013ac1f7892b,plan up to the resumed attempt's first day (progress overwritten),29,19,432,445,198,170
2011216-2011236-f51d931d1fbd,plan up to the resumed attempt's first day (progress overwritten),10,8,513,369,51,170
2018319-2018339-4b111a6ead76,plan up to the resumed attempt's first day (progress overwritten),10,4,336,357,200,170
2022238-2022258-32e6d72b6106,plan up to the resumed attempt's first day (progress overwritten),4,2,234,127,80,170
2019334-2019354-94153a782e62,plan up to the resumed attempt's first day (progress overwritten),4,1,189,126,117,170
2013225-2013245-a53b5a24aa2d,plan up to the resumed attempt's first day (progress overwritten),7,3,300,230,110,170
2024228-2024248-fa8d0cab953e,plan up to the resumed attempt's first day (progress overwritten),5,1,209,136,100,169
2020089-2020109-390e2a0ec601,plan up to the resumed attempt's first day (progress overwritten),8,3,288,305,200,169
2020029-2020049-c397224d0336,plan up to the resumed attempt's first day (progress overwritten),6,1,210,208,174,169
2011056-2011076-ab272b895a48,plan up to the resumed attempt's first day (progress overwritten),4,2,238,114,60,168
2023333-2023353-364d0519037e,plan up to the resumed attempt's first day (progress overwritten),13,3,210,191,175,168
2021143-2021163-a478033232a9,plan up to the resumed attempt's first day (progress overwritten),8,4,308,275,140,168
2013205-2013225-45a886a24fa2,plan up to the resumed attempt's first day (progress overwritten),7,6,396,251,40,168
2014300-2014320-44ae26053cc8,plan up to the resumed attempt's first day (progress overwritten),4,2,221,111,80,167
2011296-2011316-0eab22ec46d5,plan up to the resumed attempt's first day (progress overwritten),6,4,336,225,69,167
2022078-2022098-87dae4bf992a,plan up to the resumed attempt's first day (progress overwritten),8,6,396,263,51,167
2010161-2010181-6e353206f1c0,plan up to the resumed attempt's first day (progress overwritten),5,3,288,166,60,167
2025002-2025022-0759c47c699e,plan up to the resumed attempt's first day (progress overwritten),4,2,252,152,80,167
2021023-2021043-cb57c4e934ec,plan up to the resumed attempt's first day (progress overwritten),4,2,242,138,69,167
2021083-2021103-af047c6bef6a,plan up to the resumed attempt's first day (progress overwritten),22,11,384,433,219,167
2018359-2019014-19fded284e55,plan up to the resumed attempt's first day (progress overwritten),7,1,217,219,180,167
2025002-2025022-6436fc1cdbe8,plan up to the resumed attempt's first day (progress overwritten),5,1,216,190,157,166
2021023-2021043-96727d58e694,plan up to the resumed attempt's first day (progress overwritten),5,1,207,135,100,166
2012351-2013005-ce836855e71a,plan up to the resumed attempt's first day (progress overwritten),6,1,210,163,124,166
2011236-2011256-d884d653eb3e,plan up to the resumed attempt's first day (progress overwritten),10,6,378,368,160,166
2014180-2014200-78d44320aaf1,plan up to the resumed attempt's first day (progress overwritten),5,1,200,166,140,166
2024268-2024288-e26d10e44c16,plan up to the resumed attempt's first day (progress overwritten),5,3,285,171,60,166
2020129-2020149-b1930b20c72b,plan up to the resumed attempt's first day (progress overwritten),7,6,414,280,40,166
2019194-2019214-e10451ce994a,plan up to the resumed attempt's first day (progress overwritten),8,6,414,279,40,166
2023313-2023333-06d5f04b37c4,plan up to the resumed attempt's first day (progress overwritten),16,12,663,614,140,165
2021123-2021143-907b2bf37bd8,plan up to the resumed attempt's first day (progress overwritten),6,3,300,219,100,165
2017104-2017124-346e9a0ec4d5,plan up to the resumed attempt's first day (progress overwritten),5,1,198,117,100,165
2023333-2023353-1dec2ff7bb8d,plan up to the resumed attempt's first day (progress overwritten),10,2,224,323,284,164
2016090-2016110-591dd3d48c9c,plan up to the resumed attempt's first day (progress overwritten),5,1,198,178,160,164
2022058-2022078-7f774e2c479a,plan up to the resumed attempt's first day (progress overwritten),4,1,180,103,89,164
2013105-2013125-7ad0606ab32f,plan up to the resumed attempt's first day (progress overwritten),4,2,247,149,80,164
2017364-2018019-cafe2d1a1926,plan up to the resumed attempt's first day (progress overwritten),23,3,231,442,400,163
2018059-2018079-dfd3397b896a,plan up to the resumed attempt's first day (progress overwritten),6,4,288,169,60,163
2017224-2017244-df01cdfabf08,plan up to the resumed attempt's first day (progress overwritten),4,3,289,155,40,163
2025322-2025342-a6797aee9c4c,plan up to the resumed attempt's first day (progress overwritten),8,5,364,285,100,162
2016030-2016050-99158c1246a9,plan up to the resumed attempt's first day (progress overwritten),5,2,234,163,100,162
2022358-2023013-2f7ad3a6795e,plan up to the resumed attempt's first day (progress overwritten),7,3,286,259,140,162
2021323-2021343-fb7f59680f7a,plan up to the resumed attempt's first day (progress overwritten),5,3,256,123,41,162
2025202-2025222-ed20d146d7c6,plan up to the resumed attempt's first day (progress overwritten),7,4,312,253,120,162
2023113-2023133-5238a5c70251,plan up to the resumed attempt's first day (progress overwritten),7,3,286,259,140,162
